"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"31-Aug-2020","     9735.70","     9747.05","     9324.65","     9372.05","     3863255421","        94053.13"
"01-Sep-2020","     9422.45","     9479.10","     9353.20","     9442.25","     3778010053","        59191.61"
"02-Sep-2020","     9457.65","     9534.50","     9429.70","     9518.40","     2007910183","        46872.28"
"03-Sep-2020","     9550.35","     9567.75","     9520.10","     9534.65","     2952530476","        46417.44"
"04-Sep-2020","     9388.35","     9476.60","     9355.05","     9377.95","     3338644498","        52716.87"
"07-Sep-2020","     9403.45","     9420.70","     9307.55","     9379.10","     2722797972","        44099.31"
"08-Sep-2020","     9400.60","     9436.70","     9306.25","     9329.85","     1928517989","        47160.00"
"09-Sep-2020","     9250.10","     9306.30","     9203.50","     9290.20","     2036835934","        51500.36"
"10-Sep-2020","     9359.55","     9429.90","     9345.60","     9420.25","     1865344634","        55877.80"
"11-Sep-2020","     9424.45","     9460.65","     9405.15","     9446.40","     1498525416","        48119.95"
"14-Sep-2020","     9520.00","     9577.85","     9446.85","     9493.30","     2131830453","        60169.63"
"15-Sep-2020","     9538.15","     9583.20","     9515.35","     9573.35","     2191853679","        51135.94"
"16-Sep-2020","     9595.75","     9640.95","     9575.00","     9632.50","     1554748379","        47813.31"
"17-Sep-2020","     9584.55","     9624.65","     9553.85","     9566.75","     1466695812","        46576.81"
"18-Sep-2020","     9622.15","     9626.55","     9517.80","     9559.50","     2203284104","        80256.91"
"21-Sep-2020","     9565.95","     9582.35","     9284.75","     9313.00","     1873243657","        58547.54"
"22-Sep-2020","     9339.80","     9340.25","     9117.95","     9213.90","     2194132364","        57252.60"
"23-Sep-2020","     9296.45","     9309.05","     9106.00","     9194.35","     2220359834","        53418.58"
"24-Sep-2020","     9094.10","     9097.40","     8933.95","     8944.75","     2116204067","        54542.57"
"25-Sep-2020","     9032.70","     9171.15","     8985.75","     9156.10","     2341531045","        51814.94"
"28-Sep-2020","     9237.75","     9338.70","     9212.75","     9330.25","     1915557560","        44898.75"
