"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"01-Apr-2011","     4627.15","     4646.00","     4619.70","     4640.05","      526250687","        10621.80"
"04-Apr-2011","     4648.75","     4714.45","     4648.75","     4707.20","      512169358","        10348.09"
"05-Apr-2011","     4715.65","     4729.55","     4682.95","     4722.85","      635957070","        11405.45"
"06-Apr-2011","     4721.75","     4753.50","     4698.75","     4718.60","      680042654","        12475.81"
"07-Apr-2011","     4716.80","     4741.35","     4709.30","     4727.35","      600637005","        10475.49"
"08-Apr-2011","     4728.00","     4749.50","     4668.55","     4684.50","      569722904","        10616.05"
"11-Apr-2011","     4664.60","     4675.90","     4638.05","     4643.10","      427798773","         8766.62"
"13-Apr-2011","     4622.55","     4736.00","     4614.75","     4730.50","      515074861","        11463.58"
"15-Apr-2011","     4723.55","     4727.30","     4664.95","     4679.80","      488221466","        13561.73"
"18-Apr-2011","     4679.75","     4732.70","     4604.60","     4609.00","      481726913","        12128.27"
"19-Apr-2011","     4601.95","     4625.00","     4582.30","     4617.70","      440173122","         9633.09"
"20-Apr-2011","     4642.40","     4697.40","     4634.60","     4694.70","      536125577","        11350.33"
"21-Apr-2011","     4711.65","     4736.00","     4701.70","     4711.55","      483727960","        11962.99"
"25-Apr-2011","     4697.85","     4730.40","     4697.85","     4708.35","      360617220","         8861.85"
"26-Apr-2011","     4709.70","     4719.00","     4652.70","     4704.85","      437635703","        10723.57"
"27-Apr-2011","     4713.45","     4723.35","     4678.40","     4688.00","      428386956","        10285.43"
"28-Apr-2011","     4697.50","     4700.80","     4645.90","     4650.45","      634832856","        14591.11"
"29-Apr-2011","     4648.85","     4664.05","     4585.95","     4615.30","      563757060","        12234.76"
"02-May-2011","     4624.75","     4632.90","     4563.00","     4573.65","      391629362","         8684.41"
"03-May-2011","     4567.35","     4584.45","     4465.10","     4472.00","      480110155","        12234.59"
"04-May-2011","     4473.35","     4476.15","     4422.70","     4448.65","      434260502","        10420.50"
"05-May-2011","     4445.65","     4470.85","     4379.55","     4390.60","      408899649","         9761.88"
"06-May-2011","     4400.25","     4466.55","     4400.25","     4460.45","      386279542","         9899.55"
"09-May-2011","     4473.35","     4483.75","     4430.25","     4464.00","      314275072","         7245.64"
"10-May-2011","     4466.35","     4493.15","     4442.35","     4458.20","      317000478","         7279.94"
"11-May-2011","     4461.45","     4486.55","     4451.90","     4480.70","      347616653","         8457.50"
"12-May-2011","     4465.90","     4489.45","     4420.70","     4424.60","      333346476","         7826.43"
"13-May-2011","     4427.95","     4507.40","     4416.90","     4470.35","      385144142","         9483.65"
"16-May-2011","     4469.00","     4469.00","     4429.50","     4436.10","      308836946","         7563.99"
"17-May-2011","     4434.55","     4459.15","     4381.85","     4395.95","      334388354","         9852.87"
"18-May-2011","     4400.95","     4411.30","     4363.40","     4375.25","      327378038","         9744.45"
"19-May-2011","     4390.20","     4393.80","     4362.45","     4372.05","      302942743","         8578.70"
"20-May-2011","     4384.30","     4433.30","     4378.50","     4411.90","      376948417","         9349.94"
"23-May-2011","     4395.85","     4395.85","     4330.55","     4338.25","      323283297","         8058.96"
"24-May-2011","     4337.45","     4361.75","     4327.40","     4347.20","      370867594","         8367.77"
"25-May-2011","     4344.10","     4344.10","     4303.85","     4317.90","      365830146","         9248.22"
"26-May-2011","     4330.80","     4358.65","     4325.10","     4354.95","      524411894","        13048.61"
"27-May-2011","     4355.65","     4412.80","     4355.65","     4409.80","      409766559","        10096.80"
"30-May-2011","     4419.40","     4439.40","     4407.25","     4421.65","      361933307","         8418.25"
"31-May-2011","     4431.90","     4497.55","     4431.90","     4492.90","      566176411","        14152.95"
"01-Jun-2011","     4493.45","     4521.40","     4493.45","     4517.80","      423432650","         8774.91"
"02-Jun-2011","     4484.10","     4496.70","     4468.85","     4482.55","      421716854","         9159.64"
"03-Jun-2011","     4490.85","     4525.30","     4451.65","     4457.90","      366047803","         8656.48"
"06-Jun-2011","     4451.15","     4471.40","     4430.00","     4465.50","      301732636","         6759.45"
"07-Jun-2011","     4453.15","     4496.30","     4453.15","     4489.95","      353048287","         7552.32"
"08-Jun-2011","     4478.60","     4496.00","     4464.20","     4473.25","      377527019","         7750.05"
"09-Jun-2011","     4471.50","     4484.00","     4456.30","     4468.30","      310840620","         7116.90"
"10-Jun-2011","     4466.70","     4469.65","     4424.00","     4442.80","      339196540","         7470.09"
"13-Jun-2011","     4434.20","     4449.25","     4405.60","     4444.35","      350354014","         7505.64"
"14-Jun-2011","     4445.90","     4474.15","     4445.90","     4460.55","      374361143","         8749.53"
"15-Jun-2011","     4457.30","     4458.85","     4418.95","     4423.00","      365016267","         8196.23"
"16-Jun-2011","     4407.90","     4419.40","     4379.90","     4384.65","      408264076","         9473.18"
"17-Jun-2011","     4393.20","     4401.35","     4352.70","     4357.75","      345966605","         8224.59"
"20-Jun-2011","     4360.95","     4364.35","     4220.10","     4263.25","      648289106","        11053.57"
"21-Jun-2011","     4275.65","     4307.70","     4260.05","     4268.35","      479484079","         8780.30"
"22-Jun-2011","     4283.95","     4293.45","     4247.35","     4258.50","      409539621","         7709.23"
"23-Jun-2011","     4253.60","     4287.60","     4232.05","     4281.10","      498848517","         7946.79"
"24-Jun-2011","     4293.80","     4395.95","     4293.80","     4392.20","      526492258","        11274.91"
"27-Jun-2011","     4375.95","     4454.25","     4375.95","     4439.35","      501673180","        10644.40"
"28-Jun-2011","     4451.35","     4464.85","     4421.90","     4454.35","      465303094","         9495.46"
"29-Jun-2011","     4465.85","     4495.85","     4465.85","     4492.30","      514768466","        10349.96"
"30-Jun-2011","     4499.90","     4528.00","     4496.90","     4522.95","      637886031","        14360.81"
"01-Jul-2011","     4554.50","     4554.50","     4507.00","     4522.05","      499526050","        10125.20"
"04-Jul-2011","     4550.30","     4560.05","     4534.30","     4549.15","      417329536","         8742.70"
"05-Jul-2011","     4554.20","     4554.20","     4523.15","     4537.10","      431493193","         9226.99"
"06-Jul-2011","     4532.05","     4555.30","     4524.55","     4535.30","      382223588","         8389.67"
"07-Jul-2011","     4539.55","     4610.85","     4539.55","     4607.85","      401477084","        10010.48"
"08-Jul-2011","     4610.90","     4611.40","     4549.70","     4554.80","      478459259","        10583.62"
"11-Jul-2011","     4548.00","     4548.00","     4512.10","     4523.05","      322723623","         7402.89"
"12-Jul-2011","     4491.10","     4499.70","     4437.25","     4459.30","      399285107","         8992.09"
"13-Jul-2011","     4467.90","     4514.85","     4467.90","     4508.40","      378985557","         8373.89"
"14-Jul-2011","     4499.55","     4560.60","     4482.60","     4525.50","      462843053","        10249.97"
"15-Jul-2011","     4527.25","     4550.90","     4502.85","     4514.65","      325394240","         7264.05"
"18-Jul-2011","     4515.00","     4531.45","     4499.80","     4509.75","      298629737","         6568.82"
"19-Jul-2011","     4511.25","     4549.90","     4504.95","     4538.75","      385346386","         8284.15"
"20-Jul-2011","     4554.15","     4560.30","     4493.15","     4498.10","      445779971","         9114.84"
"21-Jul-2011","     4491.35","     4505.95","     4469.95","     4475.70","      407817806","         8476.43"
"22-Jul-2011","     4494.90","     4547.80","     4494.90","     4544.30","      466089299","        10024.17"
"25-Jul-2011","     4544.20","     4589.55","     4534.85","     4577.75","      465170930","         9725.24"
"26-Jul-2011","     4582.20","     4591.35","     4494.30","     4504.85","      468904134","        11026.69"
"27-Jul-2011","     4512.20","     4515.70","     4471.10","     4491.30","      472508580","        10360.05"
"28-Jul-2011","     4461.95","     4465.00","     4438.15","     4444.90","      699381040","        13722.07"
"29-Jul-2011","     4440.15","     4467.00","     4419.60","     4424.05","      573607855","        11457.56"
"01-Aug-2011","     4448.85","     4476.95","     4421.20","     4440.85","      423938958","         8674.21"
"02-Aug-2011","     4428.05","     4428.05","     4375.95","     4392.95","      412040069","         8437.14"
"03-Aug-2011","     4363.45","     4365.45","     4334.70","     4359.30","      472824239","         9499.19"
"04-Aug-2011","     4363.50","     4390.50","     4306.65","     4311.55","      475812721","         9508.00"
"05-Aug-2011","     4242.60","     4242.60","     4144.30","     4220.50","      670433823","        13074.25"
"08-Aug-2011","     4150.20","     4205.95","     4095.00","     4150.50","      612787154","        12127.65"
"09-Aug-2011","     4057.20","     4176.95","     4028.25","     4107.70","      719465591","        14424.16"
"10-Aug-2011","     4175.80","     4196.90","     4154.90","     4182.25","      547495797","        10835.67"
"11-Aug-2011","     4164.30","     4195.50","     4156.85","     4164.75","      426947422","         8635.99"
"12-Aug-2011","     4195.55","     4197.15","     4112.90","     4121.35","      459454395","         9661.90"
"16-Aug-2011","     4150.55","     4162.55","     4067.40","     4081.30","      507498112","         8641.72"
"17-Aug-2011","     4078.55","     4122.70","     4056.20","     4081.30","      567814471","         9439.58"
"18-Aug-2011","     4093.25","     4093.25","     3985.20","     3994.15","      540626416","         9575.70"
"19-Aug-2011","     3947.65","     3953.90","     3883.65","     3925.80","      593021519","        11567.20"
"22-Aug-2011","     3924.95","     3974.30","     3900.55","     3970.50","      455868391","         8647.37"
"23-Aug-2011","     3984.80","     4020.45","     3947.60","     4010.70","      458756412","         9118.55"
"24-Aug-2011","     4002.25","     4030.35","     3960.05","     3970.10","      466952129","         8733.31"
"25-Aug-2011","     3984.10","     3987.80","     3921.65","     3929.50","      657659350","        12328.99"
"26-Aug-2011","     3929.60","     3949.30","     3833.70","     3851.55","      476831880","         9090.40"
"29-Aug-2011","     3883.60","     3985.10","     3883.60","     3977.35","      466011535","         8665.31"
"30-Aug-2011","     4006.95","     4047.70","     3986.25","     4038.35","      546628332","        10786.89"
"02-Sep-2011","     4097.90","     4097.90","     4039.40","     4070.90","      543418924","        11862.19"
"05-Sep-2011","     4048.15","     4071.15","     4030.30","     4063.15","      501873412","         9841.63"
"06-Sep-2011","     4050.15","     4098.05","     4013.30","     4093.20","      585060089","        11573.29"
"07-Sep-2011","     4101.95","     4165.25","     4101.95","     4146.40","      606835597","        11249.67"
"08-Sep-2011","     4154.25","     4175.35","     4131.20","     4163.85","      524405538","         9978.26"
