"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"01-Apr-2004","     1457.95","     1492.85","     1457.95","     1491.20","      209721614","         4714.35"
"02-Apr-2004","     1498.05","     1515.00","     1483.75","     1513.15","      230625089","         5440.52"
"05-Apr-2004","     1514.20","     1542.15","     1514.20","     1524.10","      205308950","         4865.54"
"06-Apr-2004","     1535.50","     1536.00","     1506.90","     1517.00","      195564152","         5236.23"
"07-Apr-2004","     1524.00","     1526.75","     1505.95","     1516.05","      158049055","         4058.94"
"08-Apr-2004","     1518.70","     1534.85","     1511.20","     1531.15","      194150033","         4976.30"
"12-Apr-2004","     1541.90","     1545.25","     1521.30","     1526.75","      161351610","         3866.55"
"13-Apr-2004","     1535.70","     1561.30","     1512.70","     1557.40","      183946594","         4674.79"
"15-Apr-2004","     1560.50","     1568.70","     1549.60","     1554.90","      236440584","         5742.51"
"16-Apr-2004","     1561.95","     1575.05","     1558.55","     1563.05","      200819802","         4247.61"
"17-Apr-2004","     1567.05","     1569.55","     1561.95","     1567.10","       87257147","         1208.97"
"19-Apr-2004","     1569.45","     1575.50","     1538.10","     1543.10","      216367619","         4071.79"
"20-Apr-2004","     1544.60","     1547.90","     1532.00","     1541.70","      200613245","         3644.19"
"21-Apr-2004","     1538.55","     1569.70","     1538.40","     1567.65","      227324355","         4373.51"
"22-Apr-2004","     1574.40","     1589.60","     1570.65","     1585.90","      243200636","         4738.49"
"23-Apr-2004","     1593.80","     1606.50","     1585.25","     1589.25","      260710750","         5524.73"
"27-Apr-2004","     1562.20","     1562.20","     1519.95","     1521.35","      226638994","         5017.64"
"28-Apr-2004","     1520.30","     1534.30","     1507.35","     1518.70","      229600556","         5027.08"
"29-Apr-2004","     1518.40","     1528.45","     1506.75","     1517.95","      243835084","         5998.14"
"30-Apr-2004","     1519.55","     1527.45","     1501.80","     1507.55","      197601810","         4210.20"
"03-May-2004","     1508.20","     1508.20","     1458.35","     1479.70","      209565060","         4594.32"
"04-May-2004","     1497.15","     1513.65","     1497.15","     1507.25","      201753420","         4106.57"
"05-May-2004","     1517.85","     1523.60","     1511.35","     1521.05","      190053159","         3611.27"
"06-May-2004","     1539.70","     1547.60","     1539.70","     1543.60","      223655911","         4234.95"
"07-May-2004","     1541.90","     1541.90","     1517.30","     1522.50","      222644289","         3914.60"
"10-May-2004","     1500.95","     1500.95","     1481.30","     1493.65","      202113618","         3995.69"
"11-May-2004","     1474.15","     1474.15","     1420.60","     1426.80","      193175634","         4149.41"
"12-May-2004","     1422.75","     1445.10","     1415.35","     1438.10","      213541064","         4563.35"
"13-May-2004","     1381.45","     1466.95","     1367.15","     1436.40","      312126580","         6492.71"
"14-May-2004","     1438.15","     1438.70","     1295.70","     1309.85","      339111050","         6629.15"
"17-May-2004","     1283.35","     1283.35","     1087.15","     1151.50","      214816557","         3874.27"
"18-May-2004","     1180.90","     1251.40","     1180.90","     1243.60","      260077350","         5093.70"
"19-May-2004","     1276.90","     1311.25","     1271.40","     1307.10","      259702761","         5017.46"
"20-May-2004","     1318.70","     1325.95","     1284.60","     1294.40","      239656824","         4413.07"
"21-May-2004","     1280.70","     1304.90","     1256.25","     1301.95","      187980853","         3896.52"
"24-May-2004","     1318.90","     1342.35","     1317.10","     1337.40","      198699075","         3850.28"
"25-May-2004","     1334.20","     1347.00","     1309.55","     1335.30","      209524801","         4328.57"
"26-May-2004","     1343.70","     1355.05","     1327.85","     1335.00","      206170647","         4128.57"
"27-May-2004","     1321.95","     1336.00","     1318.30","     1322.00","      175509636","         4014.81"
"28-May-2004","     1307.10","     1311.70","     1254.45","     1257.30","      222038161","         4702.51"
"31-May-2004","     1223.90","     1245.15","     1211.70","     1226.55","      211286184","         4354.87"
"01-Jun-2004","     1245.50","     1264.05","     1245.50","     1248.40","      174323274","         3966.73"
"02-Jun-2004","     1248.50","     1276.65","     1248.50","     1270.65","      153680454","         3386.03"
"03-Jun-2004","     1292.75","     1293.80","     1235.40","     1241.30","      214556099","         4454.80"
"04-Jun-2004","     1232.15","     1262.60","     1227.65","     1258.75","      186753312","         3785.70"
"07-Jun-2004","     1274.55","     1285.30","     1267.80","     1275.35","      180321147","         3930.36"
"08-Jun-2004","     1283.25","     1284.90","     1266.15","     1281.90","      152277069","         3561.57"
"09-Jun-2004","     1283.70","     1292.45","     1279.65","     1284.85","      167181719","         3679.61"
"10-Jun-2004","     1279.80","     1291.00","     1278.50","     1284.25","      150502704","         3103.81"
"11-Jun-2004","     1283.80","     1285.65","     1254.50","     1256.40","      159474584","         3336.57"
"14-Jun-2004","     1249.25","     1249.25","     1225.45","     1229.30","      161373518","         3285.39"
"15-Jun-2004","     1230.85","     1249.75","     1230.85","     1244.55","      163098146","         3498.81"
"16-Jun-2004","     1264.20","     1264.20","     1237.65","     1240.10","      158208464","         3309.66"
"17-Jun-2004","     1240.65","     1255.45","     1230.45","     1250.85","      155416218","         3304.49"
"18-Jun-2004","     1244.40","     1252.75","     1232.60","     1236.40","      161326459","         3601.51"
"21-Jun-2004","     1238.20","     1242.10","     1224.85","     1226.95","      138960907","         3210.84"
"22-Jun-2004","     1223.85","     1229.45","     1214.70","     1219.00","      145037871","         3426.47"
"23-Jun-2004","     1222.90","     1224.20","     1190.35","     1192.50","      157872982","         3796.69"
"24-Jun-2004","     1191.40","     1209.10","     1184.10","     1207.00","      197488427","         4784.87"
"25-Jun-2004","     1209.60","     1229.75","     1200.60","     1225.30","      218584246","         3908.75"
"28-Jun-2004","     1226.75","     1251.95","     1226.75","     1250.30","      219891987","         3820.13"
"29-Jun-2004","     1250.25","     1263.70","     1243.95","     1255.40","      246345886","         4670.65"
"30-Jun-2004","     1260.40","     1268.60","     1246.05","     1248.00","      253563285","         4289.47"
"01-Jul-2004","     1252.45","     1271.85","     1248.05","     1270.85","      198064675","         3913.81"
"02-Jul-2004","     1259.40","     1278.85","     1257.55","     1271.15","      212495952","         4047.45"
"05-Jul-2004","     1267.50","     1276.70","     1258.50","     1260.95","      180995553","         3192.88"
"06-Jul-2004","     1261.20","     1283.55","     1258.35","     1281.85","      198627237","         3668.79"
"07-Jul-2004","     1281.50","     1298.05","     1281.30","     1288.40","      246172310","         4660.45"
"08-Jul-2004","     1293.75","     1305.25","     1238.45","     1247.35","      363428331","         6093.07"
"09-Jul-2004","     1214.65","     1276.25","     1214.65","     1273.30","      190790199","         3325.86"
"12-Jul-2004","     1273.15","     1283.05","     1269.80","     1279.75","      160749108","         2796.05"
"13-Jul-2004","     1287.70","     1287.95","     1261.40","     1267.75","      145310097","         2819.09"
"14-Jul-2004","     1275.15","     1275.15","     1255.10","     1257.70","      225357111","         3776.79"
"15-Jul-2004","     1256.80","     1275.05","     1256.80","     1273.75","      293901447","         4014.07"
"16-Jul-2004","     1276.75","     1296.15","     1271.15","     1293.60","      363513519","         4356.77"
"19-Jul-2004","     1297.05","     1314.50","     1295.30","     1304.65","      307694809","         3839.44"
"20-Jul-2004","     1303.85","     1305.95","     1293.20","     1299.50","      295163880","         3674.56"
"21-Jul-2004","     1306.20","     1323.15","     1300.35","     1312.00","      259454451","         3427.63"
"22-Jul-2004","     1327.15","     1334.65","     1319.45","     1326.40","      368732851","         5080.03"
"23-Jul-2004","     1331.55","     1332.85","     1321.45","     1329.60","      333247381","         4249.21"
"26-Jul-2004","     1325.20","     1344.65","     1318.20","     1342.90","      288838698","         4156.58"
"27-Jul-2004","     1347.70","     1351.95","     1325.65","     1327.25","      317719702","         4745.57"
"28-Jul-2004","     1330.25","     1333.20","     1315.05","     1321.10","      287196905","         4239.37"
"29-Jul-2004","     1321.50","     1344.25","     1321.50","     1341.10","      328434852","         4962.26"
"30-Jul-2004","     1341.25","     1356.70","     1341.25","     1351.45","      304430771","         4550.81"
"02-Aug-2004","     1357.35","     1361.40","     1351.50","     1360.15","      200330314","         3421.84"
"03-Aug-2004","     1364.30","     1367.80","     1350.90","     1354.25","      280403004","         4634.64"
"04-Aug-2004","     1354.15","     1361.00","     1348.20","     1353.80","      230375495","         3817.69"
"05-Aug-2004","     1355.65","     1377.85","     1355.65","     1377.25","      315649710","         4265.39"
"06-Aug-2004","     1377.10","     1381.25","     1355.75","     1360.00","      309431003","         4655.06"
"09-Aug-2004","     1352.75","     1366.95","     1347.75","     1365.75","      257255154","         3905.66"
"10-Aug-2004","     1371.25","     1376.40","     1365.05","     1373.05","      251118776","         3976.40"
"11-Aug-2004","     1377.40","     1378.05","     1344.70","     1347.60","      277883469","         4319.01"
"12-Aug-2004","     1345.85","     1354.65","     1329.55","     1335.70","      235722571","         3809.62"
"13-Aug-2004","     1336.30","     1341.80","     1328.25","     1333.30","      222833848","         3861.27"
"16-Aug-2004","     1331.40","     1333.35","     1321.35","     1331.35","      238319904","         3335.50"
"17-Aug-2004","     1338.20","     1347.80","     1333.10","     1337.35","      266909292","         3763.06"
"18-Aug-2004","     1335.45","     1337.55","     1319.50","     1322.75","      225410300","         3318.58"
"19-Aug-2004","     1331.70","     1343.35","     1327.65","     1341.50","      219228488","         3553.45"
"20-Aug-2004","     1340.85","     1340.85","     1324.55","     1328.75","      218652713","         3338.88"
"23-Aug-2004","     1325.30","     1329.30","     1312.50","     1315.45","      233202981","         3324.12"
"24-Aug-2004","     1316.95","     1331.30","     1316.95","     1327.15","      187985234","         3107.19"
"25-Aug-2004","     1332.20","     1334.20","     1325.80","     1332.15","      159084510","         2699.10"
"26-Aug-2004","     1340.75","     1350.35","     1339.10","     1348.20","      210650079","         3630.68"
"27-Aug-2004","     1352.20","     1356.15","     1346.35","     1353.40","      201398311","         2957.73"
"30-Aug-2004","     1356.20","     1374.10","     1356.20","     1373.10","      202923463","         2754.14"
"31-Aug-2004","     1373.50","     1379.50","     1368.55","     1377.20","      250021515","         3174.87"
"01-Sep-2004","     1382.55","     1386.95","     1381.75","     1383.60","      246764430","         2987.83"
"02-Sep-2004","     1383.80","     1390.90","     1376.20","     1378.00","      220018669","         3196.19"
"03-Sep-2004","     1380.80","     1385.30","     1373.95","     1383.80","      213726285","         3147.87"
"06-Sep-2004","     1384.00","     1398.70","     1384.00","     1394.95","      213948441","         2979.97"
"07-Sep-2004","     1396.40","     1402.80","     1394.05","     1400.85","      211164424","         3182.75"
"08-Sep-2004","     1404.05","     1409.70","     1403.65","     1407.30","      226280135","         3183.99"
"09-Sep-2004","     1411.00","     1413.10","     1392.35","     1398.35","      227688868","         3240.38"
"10-Sep-2004","     1398.90","     1413.85","     1394.00","     1412.75","      210334603","         3286.18"
"13-Sep-2004","     1414.55","     1422.90","     1414.50","     1417.90","      208346019","         3347.18"
"14-Sep-2004","     1420.15","     1424.40","     1413.40","     1423.45","      200010050","         3744.19"
"15-Sep-2004","     1424.75","     1431.15","     1415.15","     1420.85","      219576530","         3844.15"
"16-Sep-2004","     1419.50","     1441.35","     1418.55","     1440.10","      279611938","         3658.49"
"17-Sep-2004","     1445.55","     1461.30","     1445.55","     1459.30","      323346898","         4391.07"
"20-Sep-2004","     1462.85","     1466.75","     1454.35","     1457.00","      272406924","         4051.16"
"21-Sep-2004","     1457.30","     1475.30","     1456.45","     1473.65","      243603141","         4041.19"
"22-Sep-2004","     1476.30","     1484.45","     1467.20","     1480.00","      301419339","         4615.44"
"23-Sep-2004","     1472.35","     1479.50","     1458.05","     1460.15","      323419744","         4484.00"
"24-Sep-2004","     1452.55","     1471.00","     1452.55","     1460.85","      257618305","         3656.37"
"27-Sep-2004","     1460.95","     1466.15","     1452.15","     1459.35","      204620377","         2945.97"
"28-Sep-2004","     1457.90","     1461.70","     1443.80","     1446.25","      247372337","         3323.87"
"29-Sep-2004","     1454.75","     1467.20","     1444.30","     1466.10","      292019861","         4108.07"
"30-Sep-2004","     1476.50","     1482.45","     1473.35","     1478.75","      289281877","         4719.74"
"01-Oct-2004","     1478.80","     1500.80","     1472.85","     1498.30","      210224957","         3755.26"
"04-Oct-2004","     1512.30","     1526.10","     1512.30","     1520.45","      231417988","         3961.54"
"05-Oct-2004","     1522.45","     1532.95","     1517.90","     1529.50","      239562514","         3920.90"
"06-Oct-2004","     1532.30","     1541.85","     1514.15","     1517.60","      273277251","         4344.23"
"07-Oct-2004","     1521.05","     1537.95","     1521.05","     1530.35","      222343551","         3650.80"
"08-Oct-2004","     1532.50","     1538.50","     1526.15","     1534.50","      246283151","         3437.07"
"09-Oct-2004","     1536.15","     1539.60","     1533.90","     1537.15","      126248177","         1015.82"
"11-Oct-2004","     1544.40","     1547.35","     1522.70","     1525.75","      249403793","         2871.03"
"12-Oct-2004","     1530.10","     1534.45","     1500.70","     1503.00","      201720738","         3240.21"
"14-Oct-2004","     1504.00","     1516.05","     1493.05","     1508.10","      202686236","         3639.74"
"15-Oct-2004","     1510.40","     1523.70","     1504.90","     1508.55","      177458994","         3299.46"
"18-Oct-2004","     1513.85","     1517.10","     1499.60","     1501.55","      150063170","         2674.29"
"19-Oct-2004","     1510.40","     1522.10","     1503.75","     1518.45","      161029018","         3077.78"
"20-Oct-2004","     1518.30","     1524.40","     1501.60","     1504.70","      194488472","         3495.11"
"21-Oct-2004","     1507.55","     1509.10","     1492.25","     1497.75","      161351541","         2952.44"
"25-Oct-2004","     1498.30","     1498.30","     1472.30","     1474.70","      153326127","         3125.29"
"26-Oct-2004","     1473.85","     1492.15","     1469.20","     1491.40","      188153800","         3496.76"
"27-Oct-2004","     1494.15","     1506.80","     1489.65","     1498.65","      183738596","         3777.26"
"28-Oct-2004","     1512.50","     1516.95","     1507.90","     1511.00","      213425062","         4516.53"
"29-Oct-2004","     1516.70","     1516.90","     1499.65","     1502.05","      210407390","         3572.93"
"01-Nov-2004","     1504.05","     1511.80","     1495.35","     1510.60","      160029113","         2895.29"
"02-Nov-2004","     1511.20","     1527.65","     1511.20","     1526.05","      179198574","         3037.19"
"03-Nov-2004","     1532.75","     1547.30","     1532.55","     1547.00","      231485517","         3870.02"
"04-Nov-2004","     1555.65","     1557.95","     1546.30","     1548.05","      210591098","         3598.06"
"05-Nov-2004","     1555.15","     1563.80","     1552.70","     1562.60","      157736493","         3015.33"
"08-Nov-2004","     1568.50","     1575.70","     1566.95","     1568.90","      167865106","         3370.10"
"09-Nov-2004","     1572.55","     1573.30","     1560.70","     1563.55","      159721388","         3083.95"
"10-Nov-2004","     1568.10","     1580.70","     1568.10","     1579.75","      194733491","         3287.85"
"11-Nov-2004","     1581.50","     1585.80","     1572.40","     1574.55","      177334386","         2889.12"
"12-Nov-2004","     1584.95","     1586.90","     1575.25","     1579.15","       60788357","          793.19"
"16-Nov-2004","     1580.85","     1586.35","     1570.90","     1584.80","      177808275","         3244.12"
"17-Nov-2004","     1586.50","     1599.40","     1586.50","     1597.25","      253236008","         3571.20"
"18-Nov-2004","     1600.50","     1606.10","     1595.50","     1603.85","      329706857","         3940.25"
"19-Nov-2004","     1606.20","     1610.15","     1585.35","     1586.60","      350981166","         4056.50"
"22-Nov-2004","     1578.05","     1592.65","     1566.75","     1589.40","      263751086","         3586.72"
"23-Nov-2004","     1591.50","     1614.10","     1591.50","     1608.25","      349973116","         3728.55"
"24-Nov-2004","     1611.55","     1621.90","     1610.80","     1618.25","      286982961","         3543.64"
"25-Nov-2004","     1619.35","     1630.65","     1612.15","     1617.35","      336102436","         5051.09"
"29-Nov-2004","     1614.75","     1649.35","     1614.75","     1646.45","      281062229","         4661.62"
"30-Nov-2004","     1657.00","     1661.50","     1648.50","     1653.20","      302145998","         4985.80"
"01-Dec-2004","     1661.55","     1664.30","     1640.95","     1658.70","      309246650","         4858.39"
"02-Dec-2004","     1671.05","     1694.95","     1671.05","     1693.80","      351919427","         5972.17"
"03-Dec-2004","     1697.30","     1705.70","     1688.80","     1692.95","      339824016","         5481.38"
"06-Dec-2004","     1701.55","     1709.65","     1689.85","     1691.75","      304688863","         4628.52"
"07-Dec-2004","     1690.85","     1700.80","     1683.95","     1692.50","      283790002","         4296.02"
"08-Dec-2004","     1702.20","     1709.80","     1681.25","     1683.95","      324319334","         4433.04"
"09-Dec-2004","     1685.60","     1698.25","     1681.20","     1694.60","      251847180","         4115.06"
"10-Dec-2004","     1694.30","     1702.20","     1678.10","     1680.90","      254057793","         4240.18"
"13-Dec-2004","     1681.60","     1695.85","     1681.60","     1695.05","      227628038","         3545.28"
"14-Dec-2004","     1698.10","     1716.30","     1698.10","     1715.20","      272346990","         3714.22"
"15-Dec-2004","     1715.55","     1734.70","     1715.55","     1729.95","      305247920","         4630.16"
"16-Dec-2004","     1731.95","     1740.45","     1724.95","     1736.50","      289270278","         4393.62"
"17-Dec-2004","     1740.05","     1744.80","     1722.10","     1725.45","      308441839","         4555.58"
