Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
10-Jul-2017,8521.15,8563.85,8465.5,8556.95,289714541.00,4598.79
11-Jul-2017,8580,8596.95,8539.6,8544.9,1023665533.00,21074.05
12-Jul-2017,8564.3,8591.65,8552.25,8585.5,977085771.00,19202.01
13-Jul-2017,8620.55,8649.65,8619.2,8646.3,886921778.00,21273.21
14-Jul-2017,8664.3,8664.3,8599.5,8640.7,916143350.00,19716.88
17-Jul-2017,8659.7,8668,8637.45,8659.5,1082884501.00,19601.04
18-Jul-2017,8605.4,8642.35,8579.95,8589.8,1111840331.00,24760.31
19-Jul-2017,8617.95,8665.6,8616.15,8662.15,1123371542.00,23720.77
20-Jul-2017,8678.05,8680.35,8634.3,8641.6,951254020.00,21456.51
21-Jul-2017,8663.85,8678.15,8602.6,8669.75,1408935709.00,25670.03
24-Jul-2017,8687.9,8719.45,8676.2,8702.85,1476060353.00,23526.68
25-Jul-2017,8735.2,8735.85,8693.3,8710.6,1217117850.00,22712.84
26-Jul-2017,8727.35,8753.4,8717.35,8748.75,1580851278.00,26160.13
27-Jul-2017,8783.3,8817.35,8724.7,8737.1,1708642111.00,37267.65
28-Jul-2017,8715.75,8755.95,8691.35,8747.45,1281149299.00,26254.23
31-Jul-2017,8767.05,8799.3,8752.25,8793.3,1020999751.00,25756.92
01-Aug-2017,8815.25,8820.75,8786.05,8812.6,835151600.00,23408.02
02-Aug-2017,8831.5,8832.8,8765.95,8786.85,1007829622.00,21822.67
03-Aug-2017,8788.35,8788.35,8715.05,8729.3,1217762582.00,25053.12
04-Aug-2017,8722.7,8784.95,8705.05,8776.2,1064910788.00,24902.19
07-Aug-2017,8789.85,8822.4,8784.15,8806.45,991041954.00,20909.42
08-Aug-2017,8820.85,8831.05,8695.5,8726.85,1190540612.00,25357.64
09-Aug-2017,8709.1,8711.9,8620.7,8637.15,1223891762.00,23258.46
10-Aug-2017,8603.7,8606.9,8443.1,8497.75,1289168093.00,27960.51
11-Aug-2017,8395.4,8487.75,8371.2,8427.7,1413559104.00,29046.37
14-Aug-2017,8479.45,8558.7,8477.5,8541.5,1107300981.00,21166.17
16-Aug-2017,8575,8640.5,8526.95,8635.7,1055929972.00,23658.79
17-Aug-2017,8674.15,8685.25,8627.4,8643.3,1010278994.00,21929.90
18-Aug-2017,8607.05,8607.05,8541.5,8594.25,966616611.00,26770.88
21-Aug-2017,8618.5,8635.4,8497.25,8509.4,862635897.00,22405.54
22-Aug-2017,8558.95,8575.95,8487.1,8499.3,947422208.00,21649.49
23-Aug-2017,8536.65,8589.4,8523.05,8585,830977505.00,21420.15
24-Aug-2017,8610.2,8622.1,8586.55,8605.75,896332983.00,21761.40
28-Aug-2017,8646.3,8677.35,8632.75,8669.6,863492225.00,21444.62
29-Aug-2017,8648.7,8648.9,8561.75,8571.8,914941594.00,21095.98
30-Aug-2017,8628.45,8678.7,8625.8,8663.15,950574992.00,20318.16
31-Aug-2017,8683.4,8700.5,8647.75,8694.95,1356536293.00,31035.45
01-Sep-2017,8717.05,8763.3,8700.45,8755.25,1060247379.00,23883.32
04-Sep-2017,8763.75,8765.8,8639.9,8700.35,1039898077.00,22089.83
05-Sep-2017,8723,8754.9,8698.4,8747.2,871472817.00,19184.05
06-Sep-2017,8703.3,8745.7,8686.95,8732.4,1021646728.00,22478.89
07-Sep-2017,8766.2,8785.9,8747.9,8757.15,1026275782.00,22831.65
08-Sep-2017,8785.7,8792.05,8729.95,8749.95,1040636003.00,22221.87
