"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"27-Jun-2001","      718.05","      727.55","      712.45","      719.50","      102436987","         2239.44"
"28-Jun-2001","      719.20","      723.25","      714.85","      717.45","       79873035","         1577.68"
"29-Jun-2001","      718.70","      731.85","      715.85","      725.85","       97644536","         1886.88"
"02-Jul-2001","      727.75","      731.80","      718.75","      719.25","       41591379","          799.34"
"03-Jul-2001","      710.75","      710.80","      701.00","      701.30","       56694285","         1258.80"
"04-Jul-2001","      702.45","      704.65","      693.65","      702.00","       50065570","         1145.65"
"05-Jul-2001","      705.15","      705.15","      698.15","      699.00","       51155783","         1001.87"
"06-Jul-2001","      694.55","      696.45","      691.90","      696.35","       46948814","         1079.38"
"09-Jul-2001","      689.05","      693.55","      687.35","      691.20","       39478130","          807.17"
"10-Jul-2001","      695.45","      703.25","      695.45","      698.35","       52002659","         1139.75"
"11-Jul-2001","      698.60","      706.95","      698.40","      706.70","       44224783","         1161.42"
"12-Jul-2001","      708.95","      723.85","      708.95","      723.85","       68556253","         1580.03"
"13-Jul-2001","      729.80","      733.25","      717.70","      719.00","       74734996","         1769.08"
"16-Jul-2001","      719.40","      726.50","      717.25","      719.40","       53411020","         1251.07"
"17-Jul-2001","      713.65","      718.20","      711.40","      717.50","       47934999","         1149.04"
"18-Jul-2001","      718.05","      720.80","      713.65","      716.80","       49330666","         1304.66"
"19-Jul-2001","      713.00","      713.00","      705.75","      711.15","       48011577","         1342.23"
"20-Jul-2001","      713.55","      714.50","      703.00","      705.15","       54064317","         1528.08"
"23-Jul-2001","      702.45","      702.45","      695.95","      700.80","        3175932","           57.90"
"24-Jul-2001","      695.80","      697.55","      693.05","      695.80","       49457397","         1028.07"
"25-Jul-2001","      693.35","      693.50","      686.65","      687.85","       58757222","         1111.81"
"26-Jul-2001","      688.55","      688.55","      679.80","      681.75","       63723518","         1336.71"
"27-Jul-2001","      681.25","      685.95","      679.45","      681.45","       59282492","         1174.66"
"30-Jul-2001","      681.25","      687.80","      681.25","      687.20","       55678075","          962.85"
"31-Jul-2001","      687.90","      697.05","      684.25","      697.05","       60425518","         1226.76"
"01-Aug-2001","      697.30","      699.10","      691.15","      693.30","       77809105","         1606.87"
"02-Aug-2001","      694.20","      697.90","      693.00","      697.40","       66028965","         1317.39"
"03-Aug-2001","      698.45","      704.15","      698.45","      702.00","       76545110","         1534.65"
"06-Aug-2001","      701.10","      707.30","      701.10","      702.30","       68866147","         1259.32"
"07-Aug-2001","      702.10","      704.70","      698.35","      698.40","       56385210","         1078.18"
"08-Aug-2001","      693.65","      698.65","      693.65","      696.10","       57854279","         1223.86"
"09-Aug-2001","      694.40","      695.30","      691.00","      694.65","       50385599","         1024.50"
"10-Aug-2001","      695.05","      698.15","      690.65","      691.35","       49949025","          977.26"
"13-Aug-2001","      692.95","      693.75","      685.95","      687.25","       39558784","          852.11"
"14-Aug-2001","      688.10","      696.55","      688.10","      695.25","       69546754","         1427.36"
"16-Aug-2001","      694.80","      700.85","      694.80","      698.25","       74561759","         1419.41"
"17-Aug-2001","      699.40","      701.85","      691.30","      691.90","       79792915","         1468.40"
"20-Aug-2001","      689.55","      690.15","      686.60","      690.15","       54668329","         1008.94"
"21-Aug-2001","      689.90","      693.10","      689.90","      690.35","       66796551","         1115.31"
"23-Aug-2001","      690.40","      693.20","      690.30","      691.75","       50558184","          999.61"
"24-Aug-2001","      693.40","      694.95","      690.80","      694.55","       72285257","         1429.08"
"27-Aug-2001","      698.00","      701.70","      698.00","      699.00","       72138427","         1467.91"
"28-Aug-2001","      699.10","      701.40","      695.70","      697.80","       65349432","         1378.96"
"29-Aug-2001","      694.85","      697.80","      694.45","      695.65","       49969049","         1230.35"
"30-Aug-2001","      695.05","      697.85","      692.80","      695.10","       58207132","         1324.33"
"31-Aug-2001","      695.10","      695.10","      684.20","      684.20","       55269865","         1310.82"
"03-Sep-2001","      686.85","      688.80","      678.30","      679.60","       51833768","         1232.98"
"04-Sep-2001","      679.40","      685.05","      676.85","      683.30","       69338409","         1662.38"
"05-Sep-2001","      678.65","      680.00","      674.00","      675.75","       54401664","         1659.56"
"06-Sep-2001","      675.80","      676.30","      666.85","      669.90","       73140179","         1863.89"
"07-Sep-2001","      665.65","      672.15","      662.85","      671.30","       83774269","         2039.85"
"10-Sep-2001","      669.05","      673.25","      667.85","      667.85","       61992638","         1529.62"
"11-Sep-2001","      668.15","      671.75","      663.75","      666.05","       56460613","         1481.53"
"12-Sep-2001","      626.30","      641.35","      624.45","      640.65","       68263847","         1635.95"
"13-Sep-2001","      639.20","      644.35","      631.15","      632.15","       62573530","         1714.69"
"14-Sep-2001","      632.50","      632.50","      582.05","      595.50","       81164829","         1886.55"
"17-Sep-2001","      576.60","      576.60","      550.05","      556.25","       78883658","         1451.95"
"18-Sep-2001","      555.65","      584.40","      555.65","      574.20","      112413865","         2300.43"
"19-Sep-2001","      578.20","      582.15","      576.45","      576.50","       89876396","         1581.74"
"20-Sep-2001","      570.70","      570.70","      551.80","      570.40","       94537738","         1787.51"
"21-Sep-2001","      555.15","      556.65","      541.80","      545.85","       79863591","         1474.12"
"24-Sep-2001","      547.75","      563.20","      547.75","      560.60","       78528398","         1481.00"
"25-Sep-2001","      569.65","      576.10","      553.45","      553.50","       91092300","         1776.05"
"26-Sep-2001","      554.35","      565.90","      554.00","      565.50","       90353092","         1718.28"
"27-Sep-2001","      565.35","      570.20","      561.40","      568.15","       93921291","         1729.73"
"28-Sep-2001","      568.65","      589.05","      568.65","      583.55","      103375373","         1842.35"
"01-Oct-2001","      584.20","      585.65","      577.45","      579.50","       75430178","         1400.39"
"03-Oct-2001","      579.90","      581.80","      568.40","      568.55","       68057021","         1280.54"
"04-Oct-2001","      576.25","      581.25","      575.15","      578.60","       79192335","         1667.07"
"05-Oct-2001","      577.05","      580.65","      574.20","      580.30","       72020243","         1553.53"
"08-Oct-2001","      567.25","      573.45","      560.40","      571.45","       72586443","         1460.87"
"09-Oct-2001","      573.40","      579.35","      573.40","      577.50","       79958098","         1491.05"
"10-Oct-2001","      581.25","      594.30","      581.25","      593.25","       89367304","         1717.79"
"11-Oct-2001","      600.20","      605.35","      600.20","      602.40","       93457300","         1837.71"
"12-Oct-2001","      605.90","      612.50","      604.20","      605.35","       98233308","         2020.51"
"15-Oct-2001","      602.30","      607.70","      601.55","      605.86","       70369917","         1374.73"
"16-Oct-2001","      606.10","      615.30","      606.10","      614.65","       90069322","         1728.10"
"17-Oct-2001","      619.40","      627.95","      619.40","      626.15","      114994514","         2028.99"
"18-Oct-2001","      619.65","      623.85","      614.90","      615.35","       84903299","         1511.99"
"19-Oct-2001","      616.20","      622.25","      616.20","      620.60","       76465732","         1574.23"
"22-Oct-2001","      623.05","      633.85","      622.80","      623.90","      107910871","         1793.34"
"23-Oct-2001","      629.20","      633.95","      629.20","      633.95","      107968140","         1780.56"
"24-Oct-2001","      637.30","      637.85","      629.45","      632.70","      104131996","         1871.89"
"25-Oct-2001","      634.55","      635.10","      626.40","      628.95","      107005039","         1792.47"
"29-Oct-2001","      633.65","      637.05","      626.95","      628.15","       77150149","         1310.92"
"30-Oct-2001","      622.60","      622.60","      616.50","      617.45","       83692869","         1473.07"
"31-Oct-2001","      615.25","      624.35","      614.20","      622.20","       80284539","         1615.41"
"01-Nov-2001","      627.25","      635.30","      626.15","      633.20","       91866141","         1832.62"
"02-Nov-2001","      636.55","      642.75","      632.35","      632.85","       98834653","         2016.62"
"05-Nov-2001","      635.85","      639.30","      631.95","      633.75","       79594978","         1535.03"
"06-Nov-2001","      638.30","      646.60","      638.30","      643.40","      113185651","         1841.17"
"07-Nov-2001","      647.80","      651.35","      634.65","      635.65","       95918022","         1599.26"
"08-Nov-2001","      637.55","      642.90","      635.05","      642.35","       96849147","         1704.58"
"09-Nov-2001","      644.75","      647.85","      643.75","      646.25","      110387874","         1773.11"
"12-Nov-2001","      647.55","      652.40","      646.85","      651.05","       85562946","         1260.61"
"13-Nov-2001","      650.30","      651.95","      642.75","      647.90","       86800193","         1381.43"
"14-Nov-2001","      647.85","      654.90","      647.85","      654.40","       39902549","          514.77"
"15-Nov-2001","      656.30","      669.65","      654.35","      669.65","      125815676","         2192.15"
"19-Nov-2001","      673.25","      695.35","      673.25","      690.15","      159894090","         2592.53"
"20-Nov-2001","      691.90","      700.50","      679.95","      682.30","      150893578","         2706.85"
"21-Nov-2001","      682.20","      690.85","      680.15","      689.85","      120446149","         2115.34"
"22-Nov-2001","      689.70","      704.45","      689.70","      695.15","      160195878","         2769.94"
"23-Nov-2001","      697.05","      703.80","      691.05","      692.35","      144058185","         2377.07"
"26-Nov-2001","      698.70","      712.25","      698.70","      711.20","      135231016","         2445.58"
"27-Nov-2001","      720.55","      722.50","      707.90","      710.05","      146747785","         2886.50"
"28-Nov-2001","      709.95","      712.95","      701.20","      704.30","      128644905","         2395.73"
"29-Nov-2001","      701.00","      703.20","      695.25","      703.20","      139663109","         2688.43"
"03-Dec-2001","      702.60","      708.85","      701.75","      705.45","      113614077","         2061.91"
"04-Dec-2001","      706.55","      718.90","      706.55","      718.90","      145309018","         2438.12"
"05-Dec-2001","      726.35","      740.70","      726.35","      738.00","      170479421","         3105.36"
"06-Dec-2001","      748.35","      760.75","      735.50","      737.15","      190279662","         4198.91"
"07-Dec-2001","      740.95","      747.20","      738.70","      742.80","      139935822","         2856.18"
"10-Dec-2001","      745.00","      750.65","      740.70","      742.20","      151947969","         2880.80"
"11-Dec-2001","      740.70","      751.15","      736.45","      737.50","      177590475","         3515.84"
"12-Dec-2001","      742.10","      748.95","      736.75","      739.45","      138612526","         2852.93"
"13-Dec-2001","      740.05","      744.65","      711.75","      729.40","      186931233","         3563.91"
"14-Dec-2001","      726.45","      726.45","      719.90","      723.65","      126515069","         2231.84"
"18-Dec-2001","      729.65","      731.25","      711.55","      715.45","      150481524","         2634.24"
"19-Dec-2001","      720.05","      720.05","      700.25","      700.85","      152279467","         2651.97"
"20-Dec-2001","      700.95","      705.10","      692.65","      704.00","      183417274","         3149.09"
"21-Dec-2001","      698.45","      698.45","      685.90","      693.25","      154850671","         2445.09"
"24-Dec-2001","      686.00","      697.10","      677.95","      697.10","      152795430","         2115.87"
"26-Dec-2001","      694.70","      702.20","      681.75","      681.75","      127968808","         2005.74"
"27-Dec-2001","      683.30","      685.20","      666.95","      668.90","      135910011","         2364.73"
"28-Dec-2001","      670.10","      683.95","      663.95","      682.70","      150520062","         2703.60"
"31-Dec-2001","      686.35","      701.80","      686.35","      700.60","      169207750","         2836.01"
"01-Jan-2002","      704.45","      711.30","      695.30","      698.90","      172028916","         2864.83"
"02-Jan-2002","      699.75","      706.80","      698.55","      704.50","      152098200","         2752.19"
"03-Jan-2002","      708.75","      713.15","      706.15","      712.90","      163840000","         3118.63"
"04-Jan-2002","      718.70","      729.50","      718.70","      727.50","      198738568","         3579.45"
"07-Jan-2002","      730.85","      738.80","      730.25","      731.25","      159222832","         2990.76"
"08-Jan-2002","      733.95","      739.70","      729.05","      736.00","      168871873","         3552.07"
"09-Jan-2002","      738.10","      741.15","      723.55","      725.45","      192804975","         3821.09"
"10-Jan-2002","      721.95","      726.70","      718.10","      718.40","      163445328","         3663.90"
"11-Jan-2002","      717.10","      721.75","      699.55","      710.05","      160304591","         3421.25"
"14-Jan-2002","      719.90","      734.40","      719.90","      727.35","      134102291","         2788.84"
"15-Jan-2002","      729.55","      730.20","      718.20","      720.75","      131887678","         2610.71"
"16-Jan-2002","      726.05","      727.80","      716.75","      723.15","      120067973","         2734.10"
"17-Jan-2002","      713.20","      734.05","      713.00","      730.85","      168925406","         3590.07"
"18-Jan-2002","      735.60","      735.60","      721.05","      721.05","      163106387","         3629.35"
"21-Jan-2002","      720.00","      728.25","      720.00","      723.40","      127813989","         2842.04"
"22-Jan-2002","      724.05","      727.25","      721.60","      722.25","      111903631","         2490.47"
"23-Jan-2002","      722.25","      726.05","      720.80","      720.95","      109271521","         2233.59"
"24-Jan-2002","      725.05","      727.55","      716.45","      717.55","      105914774","         2055.50"
"25-Jan-2002","      719.20","      719.95","      712.80","      715.60","      124648430","         2623.68"
"28-Jan-2002","      716.40","      720.45","      709.45","      709.85","      102983888","         2121.50"
"29-Jan-2002","      711.10","      713.20","      708.75","      711.20","      115244250","         2424.38"
"30-Jan-2002","      706.10","      707.40","      702.40","      707.10","       98069560","         1980.37"
"31-Jan-2002","      709.15","      716.70","      709.15","      714.50","      122507875","         2692.75"
"01-Feb-2002","      718.70","      725.15","      718.70","      719.10","      129257086","         2465.65"
"04-Feb-2002","      724.20","      725.15","      720.25","      722.85","      108394832","         2012.62"
"05-Feb-2002","      718.90","      724.50","      717.70","      723.80","      123511395","         2370.27"
"06-Feb-2002","      731.05","      753.80","      731.05","      753.15","      165743820","         2970.23"
"07-Feb-2002","      761.75","      763.45","      745.85","      746.10","      173387564","         3561.13"
"08-Feb-2002","      748.90","      761.35","      748.90","      758.50","      137234162","         2912.50"
"11-Feb-2002","      768.40","      773.30","      764.30","      765.20","      132017505","         2462.22"
"12-Feb-2002","      771.95","      774.20","      762.60","      766.30","      124641974","         2273.38"
"13-Feb-2002","      768.10","      773.30","      767.35","      769.35","      123645338","         2370.42"
"14-Feb-2002","      776.00","      781.15","      775.25","      781.05","      127161654","         2066.03"
"15-Feb-2002","      785.05","      791.90","      784.85","      787.55","      146463662","         2190.55"
"18-Feb-2002","      794.00","      796.40","      784.10","      793.75","      133312140","         2056.25"
"19-Feb-2002","      796.40","      796.85","      781.30","      783.20","      123953059","         2236.79"
"20-Feb-2002","      778.70","      781.20","      772.40","      775.10","      107438084","         1879.45"
"21-Feb-2002","      780.50","      784.95","      778.95","      779.70","      108122413","         1707.94"
"22-Feb-2002","      778.20","      789.35","      778.15","      788.15","      119949466","         1959.51"
"25-Feb-2002","      788.50","      790.55","      784.10","      790.25","      112183179","         1821.57"
"26-Feb-2002","      790.40","      806.60","      790.40","      806.30","      129947576","         2391.43"
"27-Feb-2002","      808.20","      815.35","      799.45","      801.50","      146253108","         2772.74"
"28-Feb-2002","      804.20","      809.25","      764.45","      767.60","      201717468","         3503.56"
"01-Mar-2002","      771.20","      793.40","      767.90","      790.10","      131223926","         2358.92"
"04-Mar-2002","      805.30","      805.65","      792.35","      797.20","      132586812","         2476.16"
"05-Mar-2002","      804.70","      805.85","      795.40","      798.10","      121869545","         2605.00"
"06-Mar-2002","      799.70","      802.25","      789.50","      794.70","      124286633","         2357.44"
"07-Mar-2002","      800.50","      806.85","      799.50","      806.85","      111609875","         2437.64"
"08-Mar-2002","      809.30","      809.30","      801.05","      803.35","      122218679","         2677.94"
"11-Mar-2002","      806.70","      806.70","      789.75","      791.50","      109665531","         2445.86"
"12-Mar-2002","      791.95","      791.95","      776.45","      779.40","      102724990","         2267.25"
"13-Mar-2002","      777.35","      790.30","      777.35","      784.85","      111016646","         2375.87"
"14-Mar-2002","      784.25","      789.75","      783.35","      787.15","      100887900","         2058.93"
"15-Mar-2002","      788.65","      797.60","      788.65","      795.85","      141221924","         2629.03"
"18-Mar-2002","      799.30","      806.10","      795.10","      798.05","      141534419","         2275.06"
"19-Mar-2002","      798.75","      799.75","      784.65","      785.65","      113974953","         2029.54"
"20-Mar-2002","      787.10","      789.85","      782.95","      787.15","      108237988","         2030.02"
"21-Mar-2002","      785.95","      787.95","      780.10","      781.30","       92319252","         1646.69"
"22-Mar-2002","      782.60","      785.00","      776.25","      777.65","       95774920","         1866.88"
"26-Mar-2002","      777.60","      779.40","      769.35","      770.10","       79732497","         1491.55"
"27-Mar-2002","      770.30","      777.30","      769.30","      770.70","       95210458","         1733.26"
"28-Mar-2002","      775.50","      780.55","      774.10","      775.50","      110352553","         2076.53"
