Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
14-Jul-2003,923.25,926.45,922,924.7,221156682,3017.08
15-Jul-2003,927.95,928.5,905.5,915,270794043,3419.71
16-Jul-2003,914.35,927.75,908.6,926.55,288254320,3235.96
17-Jul-2003,928.8,935.55,910.2,914,309155768,3591.41
18-Jul-2003,906.75,913.7,896.1,904.3,248040003,3080.56
21-Jul-2003,907.9,909,885.6,887.5,222907056,2807.95
22-Jul-2003,880.85,889.1,875.6,880,216628374,2992.75
23-Jul-2003,887.65,893.5,880.7,886.35,228860665,3178.57
24-Jul-2003,892.1,903.45,889.85,901.55,204052048,3242.2
25-Jul-2003,905.05,919.5,904,918.9,246036023,3499.09
28-Jul-2003,922.75,932.4,922.05,924.6,265513315,3413.65
29-Jul-2003,923.3,927.8,914.2,926.6,258705296,3272.14
30-Jul-2003,930.95,939.4,930.2,937.9,263493439,3472.51
31-Jul-2003,940.9,950.5,935.3,938.55,297329203,4513.3
01-Aug-2003,942.85,947.85,934.4,945.25,251538065,3631.61
04-Aug-2003,945.35,962.3,942.4,960.95,269889715,3421.96
05-Aug-2003,964.15,976.2,945.15,946.65,270949178,3814.82
06-Aug-2003,941,957.3,936.55,941.5,268023871,3897.76
07-Aug-2003,944.2,965.95,944.2,964.4,264975340,3510.99
08-Aug-2003,971.1,986.6,971.1,985.6,309076937,3886.58
11-Aug-2003,983.5,1004.25,983.5,998.45,336392690,3642.33
12-Aug-2003,1006.25,1009.8,993.3,996.4,338550995,3583.57
13-Aug-2003,1002.65,1010.1,991.75,1008.55,345394552,3655.72
14-Aug-2003,1007.7,1019,1003.3,1007.2,428183493,3753.2
18-Aug-2003,1010,1031.9,1010,1030.15,470368047,4007.36
19-Aug-2003,1044,1049.4,1018.8,1023.55,541015890,4238.17
20-Aug-2003,1033.05,1037.8,1024.85,1030.55,436757490,3698.72
21-Aug-2003,1034.9,1045.25,1034.9,1042.35,356299607,3736.5
22-Aug-2003,1050.95,1059,1043.7,1053.05,364438671,4275.45
25-Aug-2003,1066.2,1066.25,999.85,1020.35,411790603,4962.78
26-Aug-2003,1025.7,1065.2,1025.1,1062.05,383880758,4237.44
27-Aug-2003,1062.75,1088.35,1062.75,1085.7,453632182,4841.07
28-Aug-2003,1091.55,1094.35,1080.7,1086.05,398019469,5216.67
29-Aug-2003,1094.75,1105.6,1094.75,1100.45,407589570,5305.01
01-Sep-2003,1106,1123.3,1106,1121.85,301919625,4112.3
02-Sep-2003,1129.9,1130.45,1111.65,1124.15,316155370,4479.34
03-Sep-2003,1127.5,1132.65,1097.85,1102.4,383335433,4759.96
04-Sep-2003,1109.2,1119.3,1098.1,1110.35,321396177,5171.96
05-Sep-2003,1110.75,1129.05,1110.75,1127.55,277001432,4825.29
08-Sep-2003,1136.15,1145.95,1136.15,1144.8,253538084,4506.35
09-Sep-2003,1153.75,1157,1132.25,1138.05,339664923,5464.17
10-Sep-2003,1137.2,1146.05,1129.2,1144.75,363413849,4650.72
11-Sep-2003,1141.15,1156.1,1140.6,1143.45,336183190,4534.11
12-Sep-2003,1150.45,1154.3,1114.45,1118.25,302420091,4493.29
15-Sep-2003,1118.05,1118.05,1070.95,1075.45,280283894,4058.76
16-Sep-2003,1075.3,1100.25,1046.2,1098.45,346336529,5460.19
17-Sep-2003,1108.6,1111.65,1071.7,1078.45,316923250,4876.91
18-Sep-2003,1073.65,1073.8,1040.85,1043,267483091,4416.91
19-Sep-2003,1050.55,1059.2,1022.55,1050.5,276107997,4585.4
22-Sep-2003,1055.7,1060.2,1036.35,1038.15,197286859,3336.02
23-Sep-2003,1034.95,1065.6,1027.85,1061.15,221373019,3874.41
24-Sep-2003,1069.8,1094.5,1063,1093.3,285958751,4737.86
25-Sep-2003,1093.2,1102.35,1083.9,1086.7,356321139,5182.29
26-Sep-2003,1091.9,1108.45,1091.9,1106.95,261198617,4152.18
29-Sep-2003,1113.05,1133.5,1113.05,1126.4,259583039,4238.18
30-Sep-2003,1134.8,1140.55,1130.6,1138.55,230646505,4166.66
01-Oct-2003,1140.2,1151.95,1136.3,1142.3,237773915,4077.82
03-Oct-2003,1151.45,1161.25,1148.9,1160.8,265537634,4634.55
06-Oct-2003,1171.65,1190.9,1171.65,1188.25,299184338,4791.24
07-Oct-2003,1196.15,1201,1179.7,1184.2,367840588,5403.98
08-Oct-2003,1191.5,1197.9,1172.7,1186.5,302022520,4887.42
09-Oct-2003,1192.6,1206.25,1192.6,1204.05,306500407,4422.93
10-Oct-2003,1210.95,1215.2,1199.8,1208.25,286176901,5240.43
13-Oct-2003,1214.4,1233.15,1214.4,1230.9,274606322,4931.67
14-Oct-2003,1242.15,1242.15,1201.35,1206.05,349679848,5754.86
15-Oct-2003,1206.75,1219.45,1192,1215.45,283613794,5140.91
16-Oct-2003,1223.2,1232,1217.35,1226.9,311462120,5747.68
17-Oct-2003,1232.1,1242.3,1224.7,1235.65,355629109,5744.37
20-Oct-2003,1236.55,1237.2,1207.8,1211.05,314020839,4807.16
21-Oct-2003,1215.25,1218,1177.65,1183.5,338186946,5786.43
22-Oct-2003,1189.15,1196.2,1162.55,1169.55,266143320,4884.4
23-Oct-2003,1172.4,1182.25,1153.55,1155.9,247532749,4636
24-Oct-2003,1161.8,1183.95,1141.05,1180.4,255918808,5012.25
25-Oct-2003,1197,1200.45,1191.2,1198.9,86950624,1313.17
27-Oct-2003,1199.6,1202.85,1171.55,1173.45,225306515,3922.47
28-Oct-2003,1176.1,1180.55,1160.85,1167.1,233734123,4678.5
29-Oct-2003,1172.35,1176.25,1162.6,1174.85,224540608,4351.8
30-Oct-2003,1178.85,1192.85,1173.65,1185.85,314367079,5620.11
31-Oct-2003,1188.15,1220.9,1188.15,1218.3,280901840,5291.43
03-Nov-2003,1226.4,1245.2,1226.4,1242.8,278578482,5786.2
04-Nov-2003,1247.95,1263.3,1242.75,1257.7,328321421,6557.82
05-Nov-2003,1261.85,1273.4,1247.5,1259.7,297889373,5828.54
06-Nov-2003,1269.35,1278.4,1262.65,1268.15,332978787,5558.99
07-Nov-2003,1276.6,1279.1,1256.1,1259.75,302991978,4664.55
10-Nov-2003,1257.2,1273.05,1249.1,1270.55,142450335,2431.46
11-Nov-2003,1275.65,1287.5,1274.45,1281.25,290823281,4495.81
12-Nov-2003,1285.4,1297.85,1282.45,1286.55,315683985,4760.82
13-Nov-2003,1294.5,1296.6,1257.45,1262.65,265218725,4555.81
14-Nov-2003,1261.4,1262.55,1233.6,1236.9,227948786,4165.95
15-Nov-2003,1236.95,1255,1229.7,1247.5,90159679,1324.37
17-Nov-2003,1251.7,1264.9,1244.4,1262.2,219133125,3674.78
18-Nov-2003,1264.95,1273.35,1246.85,1252.35,264600239,4244.75
19-Nov-2003,1250.55,1250.55,1230.3,1233.75,244482916,4368.54
20-Nov-2003,1236.7,1247.7,1214,1217.05,247423981,4069.83
21-Nov-2003,1214.45,1226.15,1201.25,1223.1,231663121,4178.45
24-Nov-2003,1228.8,1237.9,1226,1231.35,238442872,3722.68
25-Nov-2003,1239.85,1252,1238.5,1250.75,225093467,4010.53
27-Nov-2003,1256.7,1273.75,1256.7,1269.8,292686953,5154.55
28-Nov-2003,1274.45,1288.1,1274.45,1285.4,273665480,4317.72
01-Dec-2003,1299.6,1314.5,1298.2,1313.15,281377886,4557.43
02-Dec-2003,1323.35,1323.95,1302.65,1315.2,281715204,5114.18
03-Dec-2003,1321.65,1333.6,1317.5,1329.55,285674020,4775.08
04-Dec-2003,1330.65,1344.85,1323.1,1338.2,290901637,5021.02
05-Dec-2003,1347.8,1352.65,1316.05,1318.8,300534820,4633.71
08-Dec-2003,1320.75,1330.35,1313.45,1326.95,256389182,4279.17
09-Dec-2003,1330.85,1357.3,1330.85,1355.95,307316014,4217.25
10-Dec-2003,1361.4,1371.55,1354.8,1365.4,310914328,4985.26
11-Dec-2003,1373.75,1382.15,1360.1,1377.35,267767535,4521.91
12-Dec-2003,1385.75,1386.9,1371.85,1381.55,264703397,4467.34
15-Dec-2003,1394.25,1398.85,1391.5,1397,267357117,4111.18
16-Dec-2003,1396.3,1401.75,1382.15,1399.3,257317615,4974.44
17-Dec-2003,1401.85,1408.7,1395.3,1400.2,255883297,4521.36
18-Dec-2003,1404.3,1430.05,1400.7,1428.1,281684013,5046.39
19-Dec-2003,1435.05,1453.3,1435.05,1450,316425294,5328.28
22-Dec-2003,1453.35,1472.8,1453.35,1466.75,285677304,4520.67
23-Dec-2003,1473.6,1477.85,1453.55,1456.9,268866887,4527.83
24-Dec-2003,1465.2,1476.85,1459.6,1475,334571342,4944.65
26-Dec-2003,1478.95,1497.65,1478.95,1496.35,298193694,4195.2
29-Dec-2003,1509.4,1526.65,1509.4,1525.5,304433170,4400.63
30-Dec-2003,1538.75,1555.3,1514.8,1525.25,346552874,5941.17
31-Dec-2003,1529.4,1545.3,1523.4,1531.35,262003053,4971.73
01-Jan-2004,1542.45,1565.55,1542.45,1562.95,260605077,4282.16
02-Jan-2004,1574.65,1612.7,1574.65,1609.3,353324391,5708.22
05-Jan-2004,1624.4,1641.45,1606.05,1616.2,339724742,6333.89
06-Jan-2004,1620.3,1638.2,1574.65,1587.4,351795944,6423.18
07-Jan-2004,1585.75,1595.7,1559.05,1579.65,325894807,5933.31
08-Jan-2004,1596.05,1635.75,1596.05,1633.2,350733785,6011.75
09-Jan-2004,1666.95,1667.8,1620.5,1630.6,403687295,7668.22
12-Jan-2004,1634.75,1634.75,1599.7,1605.35,340719682,5910.24
13-Jan-2004,1606,1617.1,1583.1,1608.75,308513522,5564.27
14-Jan-2004,1617.9,1630.8,1617.9,1621.2,331755070,5867.69
15-Jan-2004,1632.25,1639.15,1588.7,1597.3,325883229,6429.19
16-Jan-2004,1595.65,1596.95,1545.25,1555.15,285721615,5963.48
19-Jan-2004,1562.65,1583.8,1527.3,1576.95,251493022,5251.76
20-Jan-2004,1592.6,1600.85,1536.4,1546.75,281557939,5681.38
21-Jan-2004,1541.15,1544.7,1457.45,1466.15,293797339,6102.69
22-Jan-2004,1478.85,1491.7,1417.7,1424.05,322723495,6965.96
23-Jan-2004,1448.8,1503.05,1430.8,1494.4,260042554,5574.06
27-Jan-2004,1514.2,1550.95,1496.65,1547.65,253451734,5425.96
28-Jan-2004,1544.75,1554.75,1497.25,1509.55,293963006,6578.35
29-Jan-2004,1510.9,1524.45,1484.9,1496.1,273176365,6702.12
30-Jan-2004,1504.25,1509,1456.9,1459.8,245227719,5345.21
03-Feb-2004,1460.5,1460.5,1393.55,1403.55,268604877,5700.97
04-Feb-2004,1403.6,1450.85,1399.75,1444.95,267442053,5638.44
05-Feb-2004,1441.4,1471.05,1426.1,1437.15,265591045,6120.03
06-Feb-2004,1446.25,1469.2,1433.25,1466.6,205611979,5054.68
09-Feb-2004,1479.5,1504.35,1478.15,1501.35,196389744,4598.76
10-Feb-2004,1507,1515,1486.3,1501.65,234422389,5860.51
11-Feb-2004,1508.2,1514.8,1501,1512.55,204453150,4695.3
12-Feb-2004,1520.55,1523.75,1499.45,1511.65,232372889,5531.1
13-Feb-2004,1512.65,1535.15,1505.45,1533.4,242713197,4875.85
16-Feb-2004,1540.15,1548.9,1532.2,1535.35,238910787,5010.28
17-Feb-2004,1536.1,1540.2,1528.85,1537.15,231559697,4839.57
18-Feb-2004,1542.45,1555.75,1538.55,1543.5,200595638,5093.72
19-Feb-2004,1545.35,1547.95,1496.35,1501.3,239873502,5825.53
20-Feb-2004,1492.7,1511.15,1478.4,1494.65,221278295,5781.08
23-Feb-2004,1504.4,1504.4,1451.85,1457,174236115,4287.23
24-Feb-2004,1450.15,1464.05,1435.15,1461.2,209994485,5424.03
25-Feb-2004,1462.1,1462.1,1424.75,1430.8,170120296,4491.32
26-Feb-2004,1441.1,1460.4,1416.45,1419.85,184985976,5228.69
27-Feb-2004,1429.3,1447.05,1418.2,1442.8,202922919,4971.77
01-Mar-2004,1448.75,1487.2,1448.75,1484.2,182552010,4785.03
03-Mar-2004,1489.65,1495.2,1480.8,1487.65,211852095,5637.87
04-Mar-2004,1492.9,1498.85,1471.8,1480,193207636,5174.8
05-Mar-2004,1486.4,1508.75,1484.5,1506.7,191892624,4919.16
08-Mar-2004,1517,1544.15,1517,1535.7,220903925,5483.95
09-Mar-2004,1532.1,1535.4,1502.05,1518.75,212359731,5703.21
10-Mar-2004,1512.95,1520.35,1499.3,1504.55,205855815,5182.69
11-Mar-2004,1494.1,1503.4,1472.9,1476.8,180316992,4781.12
12-Mar-2004,1466.05,1479.35,1450.35,1475.45,190463645,5161.39
15-Mar-2004,1486.2,1493.95,1428.15,1435.8,206480286,5210.1
16-Mar-2004,1422.85,1445.6,1416.15,1429.5,218733825,5420.68
17-Mar-2004,1441.55,1444.7,1427.8,1437.1,167534784,4601.33
18-Mar-2004,1438.2,1441.65,1410.9,1414.65,172958148,4373.4
19-Mar-2004,1417.4,1427.4,1401.9,1418.9,166868778,4316.05
22-Mar-2004,1418.7,1418.7,1379.8,1383.25,157526814,3492.81
23-Mar-2004,1379.95,1393.6,1362.7,1383.8,170139393,3691.28
24-Mar-2004,1385.35,1387.8,1374.05,1384.25,156813951,3491.26
25-Mar-2004,1388.45,1403.3,1388.45,1396.2,195374530,4521.41
26-Mar-2004,1406.75,1432.05,1406.75,1428.05,206669327,4488.35
29-Mar-2004,1426.6,1445.45,1419.95,1442.9,169191428,4156.69
30-Mar-2004,1447.95,1455.15,1438.7,1441.2,178378582,4205.59
31-Mar-2004,1436.25,1459.6,1433.6,1457.5,172381875,4346.76
